timestamp,equity
2025-12-08T12:00:00+00:00,10000.0
2025-12-08T16:00:00+00:00,10000.0
2025-12-08T20:00:00+00:00,10000.0
2025-12-09T00:00:00+00:00,10000.0
2025-12-09T04:00:00+00:00,10000.0
2025-12-09T08:00:00+00:00,10000.0
2025-12-09T12:00:00+00:00,10000.0
2025-12-09T16:00:00+00:00,10000.0
2025-12-09T20:00:00+00:00,10000.0
2025-12-10T00:00:00+00:00,10000.0
2025-12-10T04:00:00+00:00,10000.0
2025-12-10T08:00:00+00:00,10000.0
2025-12-10T12:00:00+00:00,10000.0
2025-12-10T16:00:00+00:00,10000.0
2025-12-10T20:00:00+00:00,10000.0
2025-12-11T00:00:00+00:00,10000.0
2025-12-11T04:00:00+00:00,10000.0
2025-12-11T08:00:00+00:00,10000.0
2025-12-11T12:00:00+00:00,10000.0
2025-12-11T16:00:00+00:00,10000.0
2025-12-11T20:00:00+00:00,10000.0
2025-12-12T00:00:00+00:00,10000.0
2025-12-12T04:00:00+00:00,10000.0
2025-12-12T08:00:00+00:00,10000.0
2025-12-12T12:00:00+00:00,10000.0
2025-12-12T16:00:00+00:00,10000.0
2025-12-12T20:00:00+00:00,10000.0
2025-12-13T00:00:00+00:00,10000.0
2025-12-13T04:00:00+00:00,10000.0
2025-12-13T08:00:00+00:00,10000.0
2025-12-13T12:00:00+00:00,10000.0
2025-12-13T16:00:00+00:00,10000.0
2025-12-13T20:00:00+00:00,10000.0
2025-12-14T00:00:00+00:00,10000.0
2025-12-14T04:00:00+00:00,10000.0
2025-12-14T08:00:00+00:00,10000.0
2025-12-14T12:00:00+00:00,10000.0
2025-12-14T16:00:00+00:00,10000.0
2025-12-14T20:00:00+00:00,10000.0
2025-12-15T00:00:00+00:00,10000.0
2025-12-15T04:00:00+00:00,10000.0
2025-12-15T08:00:00+00:00,10000.0
2025-12-15T12:00:00+00:00,10000.0
2025-12-15T16:00:00+00:00,10000.0
2025-12-15T20:00:00+00:00,10000.0
2025-12-16T00:00:00+00:00,10000.0
2025-12-16T04:00:00+00:00,10000.0
2025-12-16T08:00:00+00:00,10000.0
2025-12-16T12:00:00+00:00,10000.0
2025-12-16T16:00:00+00:00,10000.0
2025-12-16T20:00:00+00:00,10000.0
2025-12-17T00:00:00+00:00,10000.0
2025-12-17T04:00:00+00:00,10000.0
2025-12-17T08:00:00+00:00,10000.0
2025-12-17T12:00:00+00:00,10000.0
2025-12-17T16:00:00+00:00,10000.0
2025-12-17T20:00:00+00:00,10000.0
2025-12-18T00:00:00+00:00,10000.0
2025-12-18T04:00:00+00:00,10000.0
2025-12-18T08:00:00+00:00,10000.0
2025-12-18T12:00:00+00:00,10000.0
2025-12-18T16:00:00+00:00,10000.0
2025-12-18T20:00:00+00:00,10000.0
2025-12-19T00:00:00+00:00,10000.0
2025-12-19T04:00:00+00:00,10000.0
2025-12-19T08:00:00+00:00,10000.0
2025-12-19T12:00:00+00:00,10000.0
2025-12-19T16:00:00+00:00,10000.0
2025-12-19T20:00:00+00:00,10000.0
2025-12-20T00:00:00+00:00,10000.0
2025-12-20T04:00:00+00:00,10000.0
2025-12-20T08:00:00+00:00,10000.0
2025-12-20T12:00:00+00:00,10000.0
2025-12-20T16:00:00+00:00,10000.0
2025-12-20T20:00:00+00:00,10000.0
2025-12-21T00:00:00+00:00,10000.0
2025-12-21T04:00:00+00:00,10000.0
2025-12-21T08:00:00+00:00,10000.0
2025-12-21T12:00:00+00:00,10000.0
2025-12-21T16:00:00+00:00,10000.0
2025-12-21T20:00:00+00:00,10000.0
2025-12-22T00:00:00+00:00,10000.0
2025-12-22T04:00:00+00:00,10000.0
2025-12-22T08:00:00+00:00,10000.0
2025-12-22T12:00:00+00:00,10000.0
2025-12-22T16:00:00+00:00,10000.0
2025-12-22T20:00:00+00:00,10000.0
2025-12-23T00:00:00+00:00,10000.0
2025-12-23T04:00:00+00:00,10000.0
2025-12-23T08:00:00+00:00,10000.0
2025-12-23T12:00:00+00:00,10000.0
2025-12-23T16:00:00+00:00,10000.0
2025-12-23T20:00:00+00:00,10000.0
2025-12-24T00:00:00+00:00,10000.0
2025-12-24T04:00:00+00:00,10000.0
2025-12-24T08:00:00+00:00,10000.0
2025-12-24T12:00:00+00:00,10000.0
2025-12-24T16:00:00+00:00,10000.0
2025-12-24T20:00:00+00:00,10000.0
2025-12-25T00:00:00+00:00,10000.0
2025-12-25T04:00:00+00:00,10000.0
2025-12-25T08:00:00+00:00,10000.0
2025-12-25T12:00:00+00:00,10000.0
2025-12-25T16:00:00+00:00,10000.0
2025-12-25T20:00:00+00:00,10000.0
2025-12-26T00:00:00+00:00,10000.0
2025-12-26T04:00:00+00:00,10000.0
2025-12-26T08:00:00+00:00,10000.0
2025-12-26T12:00:00+00:00,10000.0
2025-12-26T16:00:00+00:00,10000.0
2025-12-26T20:00:00+00:00,10000.0
2025-12-27T00:00:00+00:00,10000.0
2025-12-27T04:00:00+00:00,10000.0
2025-12-27T08:00:00+00:00,10000.0
2025-12-27T12:00:00+00:00,10000.0
2025-12-27T16:00:00+00:00,10000.0
2025-12-27T20:00:00+00:00,10000.0
2025-12-28T00:00:00+00:00,10000.0
2025-12-28T04:00:00+00:00,10000.0
2025-12-28T08:00:00+00:00,10000.0
2025-12-28T12:00:00+00:00,10000.0
2025-12-28T16:00:00+00:00,10000.0
2025-12-28T20:00:00+00:00,10000.0
2025-12-29T00:00:00+00:00,10000.0
2025-12-29T04:00:00+00:00,10000.0
2025-12-29T08:00:00+00:00,10000.0
2025-12-29T12:00:00+00:00,10000.0
2025-12-29T16:00:00+00:00,10000.0
2025-12-29T20:00:00+00:00,10000.0
2025-12-30T00:00:00+00:00,10000.0
2025-12-30T04:00:00+00:00,10000.0
2025-12-30T08:00:00+00:00,10000.0
2025-12-30T12:00:00+00:00,10000.0
2025-12-30T16:00:00+00:00,10000.0
2025-12-30T20:00:00+00:00,10000.0
2025-12-31T00:00:00+00:00,10000.0
2025-12-31T04:00:00+00:00,10000.0
2025-12-31T08:00:00+00:00,10000.0
2025-12-31T12:00:00+00:00,10000.0
2025-12-31T16:00:00+00:00,10000.0
2025-12-31T20:00:00+00:00,10000.0
2026-01-01T00:00:00+00:00,10000.0
2026-01-01T04:00:00+00:00,10000.0
2026-01-01T08:00:00+00:00,10000.0
2026-01-01T12:00:00+00:00,10000.0
2026-01-01T16:00:00+00:00,10000.0
2026-01-01T20:00:00+00:00,10000.0
2026-01-02T00:00:00+00:00,10000.0
2026-01-02T04:00:00+00:00,10000.0
2026-01-02T08:00:00+00:00,10000.0
2026-01-02T12:00:00+00:00,10000.0
2026-01-02T16:00:00+00:00,10000.0
2026-01-02T20:00:00+00:00,10000.0
2026-01-03T00:00:00+00:00,10000.0
2026-01-03T04:00:00+00:00,10000.0
2026-01-03T08:00:00+00:00,10000.0
2026-01-03T12:00:00+00:00,10000.0
2026-01-03T16:00:00+00:00,10000.0
2026-01-03T20:00:00+00:00,10000.0
2026-01-04T00:00:00+00:00,10000.0
2026-01-04T04:00:00+00:00,10000.0
2026-01-04T08:00:00+00:00,10000.0
2026-01-04T12:00:00+00:00,10000.0
2026-01-04T16:00:00+00:00,10000.0
2026-01-04T20:00:00+00:00,9990.998200070067
2026-01-05T00:00:00+00:00,10129.763485853655
2026-01-05T04:00:00+00:00,10051.005743013655
2026-01-05T08:00:00+00:00,10184.446046277655
2026-01-05T12:00:00+00:00,10321.098295013562
2026-01-05T16:00:00+00:00,10359.586187288563
2026-01-05T20:00:00+00:00,10312.985811620563
2026-01-06T00:00:00+00:00,10301.827052498564
2026-01-06T04:00:00+00:00,10244.384555687562
2026-01-06T08:00:00+00:00,10311.118739399562
2026-01-06T12:00:00+00:00,10288.833976808563
2026-01-06T16:00:00+00:00,10056.3513635253
2026-01-06T20:00:00+00:00,10056.3513635253
2026-01-07T00:00:00+00:00,10056.3513635253
2026-01-07T04:00:00+00:00,10056.3513635253
2026-01-07T08:00:00+00:00,10056.3513635253
2026-01-07T12:00:00+00:00,10056.3513635253
2026-01-07T16:00:00+00:00,10056.3513635253
2026-01-07T20:00:00+00:00,10056.3513635253
2026-01-08T00:00:00+00:00,10056.3513635253
2026-01-08T04:00:00+00:00,10056.3513635253
2026-01-08T08:00:00+00:00,10056.3513635253
2026-01-08T12:00:00+00:00,10056.3513635253
2026-01-08T16:00:00+00:00,10056.3513635253
2026-01-08T20:00:00+00:00,10056.3513635253
2026-01-09T00:00:00+00:00,10056.3513635253
2026-01-09T04:00:00+00:00,10047.30244993055
2026-01-09T08:00:00+00:00,10080.56635926355
2026-01-09T12:00:00+00:00,9921.704531898471
2026-01-09T16:00:00+00:00,9921.704531898471
2026-01-09T20:00:00+00:00,9921.704531898471
2026-01-10T00:00:00+00:00,9921.704531898471
2026-01-10T04:00:00+00:00,9921.704531898471
2026-01-10T08:00:00+00:00,9921.704531898471
2026-01-10T12:00:00+00:00,9921.704531898471
2026-01-10T16:00:00+00:00,9921.704531898471
2026-01-10T20:00:00+00:00,9921.704531898471
2026-01-11T00:00:00+00:00,9921.704531898471
2026-01-11T04:00:00+00:00,9921.704531898471
2026-01-11T08:00:00+00:00,9921.704531898471
2026-01-11T12:00:00+00:00,9921.704531898471
2026-01-11T16:00:00+00:00,9921.704531898471
2026-01-11T20:00:00+00:00,9921.704531898471
2026-01-12T00:00:00+00:00,9921.704531898471
2026-01-12T04:00:00+00:00,9921.704531898471
2026-01-12T08:00:00+00:00,9921.704531898471
2026-01-12T12:00:00+00:00,9921.704531898471
2026-01-12T16:00:00+00:00,9921.704531898471
2026-01-12T20:00:00+00:00,9921.704531898471
2026-01-13T00:00:00+00:00,9921.704531898471
2026-01-13T04:00:00+00:00,9921.704531898471
2026-01-13T08:00:00+00:00,9921.704531898471
2026-01-13T12:00:00+00:00,9921.704531898471
2026-01-13T16:00:00+00:00,9921.704531898471
2026-01-13T20:00:00+00:00,9921.704531898471
2026-01-14T00:00:00+00:00,9921.704531898471
2026-01-14T04:00:00+00:00,9921.704531898471
2026-01-14T08:00:00+00:00,9921.704531898471
2026-01-14T12:00:00+00:00,9914.214047660444
2026-01-14T16:00:00+00:00,9957.209617660445
2026-01-14T20:00:00+00:00,9930.560963374444
2026-01-15T00:00:00+00:00,9845.257752494445
2026-01-15T04:00:00+00:00,9902.192486288444
2026-01-15T08:00:00+00:00,9897.505969158445
2026-01-15T12:00:00+00:00,9908.409645710444
2026-01-15T16:00:00+00:00,9803.543450480443
2026-01-15T20:00:00+00:00,9811.626617640444
2026-01-16T00:00:00+00:00,9788.967952250443
2026-01-16T04:00:00+00:00,9816.278738314444
2026-01-16T08:00:00+00:00,9796.672758394443
2026-01-16T12:00:00+00:00,9753.036333001115
2026-01-16T16:00:00+00:00,9753.036333001115
2026-01-16T20:00:00+00:00,9753.036333001115
2026-01-17T00:00:00+00:00,9753.036333001115
2026-01-17T04:00:00+00:00,9753.036333001115
2026-01-17T08:00:00+00:00,9753.036333001115
2026-01-17T12:00:00+00:00,9753.036333001115
2026-01-17T16:00:00+00:00,9753.036333001115
2026-01-17T20:00:00+00:00,9753.036333001115
2026-01-18T00:00:00+00:00,9753.036333001115
2026-01-18T04:00:00+00:00,9753.036333001115
2026-01-18T08:00:00+00:00,9753.036333001115
2026-01-18T12:00:00+00:00,9753.036333001115
2026-01-18T16:00:00+00:00,9753.036333001115
2026-01-18T20:00:00+00:00,9753.036333001115
2026-01-19T00:00:00+00:00,9753.036333001115
2026-01-19T04:00:00+00:00,9753.036333001115
2026-01-19T08:00:00+00:00,9753.036333001115
2026-01-19T12:00:00+00:00,9753.036333001115
2026-01-19T16:00:00+00:00,9753.036333001115
2026-01-19T20:00:00+00:00,9753.036333001115
2026-01-20T00:00:00+00:00,9753.036333001115
2026-01-20T04:00:00+00:00,9753.036333001115
2026-01-20T08:00:00+00:00,9753.036333001115
2026-01-20T12:00:00+00:00,9753.036333001115
2026-01-20T16:00:00+00:00,9753.036333001115
2026-01-20T20:00:00+00:00,9753.036333001115
2026-01-21T00:00:00+00:00,9753.036333001115
2026-01-21T04:00:00+00:00,9753.036333001115
2026-01-21T08:00:00+00:00,9753.036333001115
2026-01-21T12:00:00+00:00,9753.036333001115
2026-01-21T16:00:00+00:00,9753.036333001115
2026-01-21T20:00:00+00:00,9753.036333001115
2026-01-22T00:00:00+00:00,9753.036333001115
2026-01-22T04:00:00+00:00,9753.036333001115
2026-01-22T08:00:00+00:00,9753.036333001115
2026-01-22T12:00:00+00:00,9753.036333001115
2026-01-22T16:00:00+00:00,9753.036333001115
2026-01-22T20:00:00+00:00,9753.036333001115
2026-01-23T00:00:00+00:00,9753.036333001115
2026-01-23T04:00:00+00:00,9753.036333001115
2026-01-23T08:00:00+00:00,9753.036333001115
2026-01-23T12:00:00+00:00,9753.036333001115
2026-01-23T16:00:00+00:00,9753.036333001115
2026-01-23T20:00:00+00:00,9753.036333001115
2026-01-24T00:00:00+00:00,9753.036333001115
2026-01-24T04:00:00+00:00,9753.036333001115
2026-01-24T08:00:00+00:00,9753.036333001115
2026-01-24T12:00:00+00:00,9753.036333001115
2026-01-24T16:00:00+00:00,9753.036333001115
2026-01-24T20:00:00+00:00,9753.036333001115
2026-01-25T00:00:00+00:00,9753.036333001115
2026-01-25T04:00:00+00:00,9753.036333001115
2026-01-25T08:00:00+00:00,9753.036333001115
2026-01-25T12:00:00+00:00,9753.036333001115
2026-01-25T16:00:00+00:00,9744.376132558747
2026-01-25T20:00:00+00:00,9724.791740068747
2026-01-26T00:00:00+00:00,9583.507891067597
2026-01-26T04:00:00+00:00,9583.507891067597
2026-01-26T08:00:00+00:00,9583.507891067597
2026-01-26T12:00:00+00:00,9583.507891067597
2026-01-26T16:00:00+00:00,9583.507891067597
2026-01-26T20:00:00+00:00,9583.507891067597
2026-01-27T00:00:00+00:00,9583.507891067597
2026-01-27T04:00:00+00:00,9583.507891067597
2026-01-27T08:00:00+00:00,9583.507891067597
2026-01-27T12:00:00+00:00,9583.507891067597
2026-01-27T16:00:00+00:00,9583.507891067597
2026-01-27T20:00:00+00:00,9583.507891067597
2026-01-28T00:00:00+00:00,9583.507891067597
2026-01-28T04:00:00+00:00,9583.507891067597
2026-01-28T08:00:00+00:00,9583.507891067597
2026-01-28T12:00:00+00:00,9583.507891067597
2026-01-28T16:00:00+00:00,9583.507891067597
2026-01-28T20:00:00+00:00,9583.507891067597
2026-01-29T00:00:00+00:00,9583.507891067597
2026-01-29T04:00:00+00:00,9583.507891067597
2026-01-29T08:00:00+00:00,9583.507891067597
2026-01-29T12:00:00+00:00,9583.507891067597
2026-01-29T16:00:00+00:00,9583.507891067597
2026-01-29T20:00:00+00:00,9583.507891067597
2026-01-30T00:00:00+00:00,9583.507891067597
2026-01-30T04:00:00+00:00,9583.507891067597
2026-01-30T08:00:00+00:00,9583.507891067597
2026-01-30T12:00:00+00:00,9583.507891067597
2026-01-30T16:00:00+00:00,9583.507891067597
2026-01-30T20:00:00+00:00,9583.507891067597
2026-01-31T00:00:00+00:00,9583.507891067597
2026-01-31T04:00:00+00:00,9583.507891067597
2026-01-31T08:00:00+00:00,9583.507891067597
2026-01-31T12:00:00+00:00,9583.507891067597
2026-01-31T16:00:00+00:00,9579.763286114698
2026-01-31T20:00:00+00:00,9525.924833236699
2026-02-01T00:00:00+00:00,9519.450928092698
2026-02-01T04:00:00+00:00,9546.316562601698
2026-02-01T08:00:00+00:00,9524.033038107698
2026-02-01T12:00:00+00:00,9586.247909644699
2026-02-01T16:00:00+00:00,9609.163818912699
2026-02-01T20:00:00+00:00,9619.962592807698
2026-02-02T00:00:00+00:00,9656.576599383698
2026-02-02T04:00:00+00:00,9637.803346304698
2026-02-02T08:00:00+00:00,9577.860772599699
2026-02-02T12:00:00+00:00,9517.210785418698
2026-02-02T16:00:00+00:00,9545.861031196699
2026-02-02T20:00:00+00:00,9525.078080742698
2026-02-03T00:00:00+00:00,9524.381385652698
2026-02-03T04:00:00+00:00,9521.867924135699
2026-02-03T08:00:00+00:00,9560.684559034698
2026-02-03T12:00:00+00:00,9557.645896603699
2026-02-03T16:00:00+00:00,9730.656724222697
2026-02-03T20:00:00+00:00,9686.132548778698
2026-02-04T00:00:00+00:00,9635.322039945699
2026-02-04T04:00:00+00:00,9645.424118750698
2026-02-04T08:00:00+00:00,9672.150414241698
2026-02-04T12:00:00+00:00,9774.200167347699
2026-02-04T16:00:00+00:00,9861.279831118307
2026-02-04T20:00:00+00:00,9861.279831118307
2026-02-05T00:00:00+00:00,9861.279831118307
2026-02-05T16:00:00+00:00,9861.279831118307
2026-02-05T20:00:00+00:00,9861.279831118307
2026-02-06T00:00:00+00:00,9861.279831118307
2026-02-06T04:00:00+00:00,9861.279831118307
2026-02-06T08:00:00+00:00,9861.279831118307
2026-02-06T12:00:00+00:00,9861.279831118307
2026-02-06T16:00:00+00:00,9861.279831118307
2026-02-06T20:00:00+00:00,9861.279831118307
2026-02-07T00:00:00+00:00,9861.279831118307
2026-02-07T04:00:00+00:00,9861.279831118307
2026-02-07T08:00:00+00:00,9861.279831118307
2026-02-07T12:00:00+00:00,9861.279831118307
2026-02-07T16:00:00+00:00,9861.279831118307
2026-02-07T20:00:00+00:00,9861.279831118307
2026-02-08T00:00:00+00:00,9861.279831118307
2026-02-08T04:00:00+00:00,9861.279831118307
2026-02-08T08:00:00+00:00,9861.279831118307
2026-02-08T12:00:00+00:00,9861.279831118307
2026-02-08T16:00:00+00:00,9861.279831118307
2026-02-08T20:00:00+00:00,9861.279831118307
2026-02-09T00:00:00+00:00,9861.279831118307
2026-02-09T04:00:00+00:00,9861.279831118307
2026-02-09T08:00:00+00:00,9861.279831118307
2026-02-09T12:00:00+00:00,9861.279831118307
2026-02-09T16:00:00+00:00,9861.279831118307
2026-02-09T20:00:00+00:00,9861.279831118307
2026-02-10T00:00:00+00:00,9861.279831118307
2026-02-10T04:00:00+00:00,9861.279831118307
2026-02-10T08:00:00+00:00,9861.279831118307
2026-02-10T12:00:00+00:00,9861.279831118307
2026-02-10T16:00:00+00:00,9861.279831118307
2026-02-10T20:00:00+00:00,9861.279831118307
2026-02-11T00:00:00+00:00,9861.279831118307
2026-02-11T04:00:00+00:00,9861.279831118307
2026-02-11T08:00:00+00:00,9861.279831118307
2026-02-11T12:00:00+00:00,9861.279831118307
2026-02-11T16:00:00+00:00,9861.279831118307
2026-02-11T20:00:00+00:00,9861.279831118307
2026-02-12T00:00:00+00:00,9861.279831118307
2026-02-12T04:00:00+00:00,9861.279831118307
2026-02-12T08:00:00+00:00,9861.279831118307
2026-02-12T12:00:00+00:00,9861.279831118307
2026-02-12T16:00:00+00:00,9857.644936854347
2026-02-12T20:00:00+00:00,9828.447438306346
2026-02-13T00:00:00+00:00,9810.496292598347
2026-02-13T04:00:00+00:00,9827.442128335228
2026-02-13T08:00:00+00:00,9695.703607215228
2026-02-13T12:00:00+00:00,9544.141965584966
2026-02-13T16:00:00+00:00,9544.141965584966
2026-02-13T20:00:00+00:00,9544.141965584966
2026-02-14T00:00:00+00:00,9544.141965584966
2026-02-14T04:00:00+00:00,9544.141965584966
2026-02-14T08:00:00+00:00,9544.141965584966
2026-02-14T12:00:00+00:00,9544.141965584966
2026-02-14T16:00:00+00:00,9544.141965584966
2026-02-14T20:00:00+00:00,9544.141965584966
2026-02-15T00:00:00+00:00,9544.141965584966
2026-02-15T04:00:00+00:00,9544.141965584966
2026-02-15T08:00:00+00:00,9544.141965584966
2026-02-15T12:00:00+00:00,9544.141965584966
2026-02-15T16:00:00+00:00,9544.141965584966
2026-02-15T20:00:00+00:00,9544.141965584966
2026-02-16T00:00:00+00:00,9544.141965584966
2026-02-16T04:00:00+00:00,9544.141965584966
2026-02-16T08:00:00+00:00,9544.141965584966
2026-02-16T12:00:00+00:00,9544.141965584966
2026-02-16T16:00:00+00:00,9544.141965584966
2026-02-16T20:00:00+00:00,9544.141965584966
2026-02-17T00:00:00+00:00,9544.141965584966
2026-02-17T04:00:00+00:00,9544.141965584966
2026-02-17T08:00:00+00:00,9544.141965584966
2026-02-17T12:00:00+00:00,9544.141965584966
2026-02-17T16:00:00+00:00,9544.141965584966
2026-02-17T20:00:00+00:00,9544.141965584966
2026-02-18T00:00:00+00:00,9544.141965584966
2026-02-18T04:00:00+00:00,9544.141965584966
2026-02-18T08:00:00+00:00,9544.141965584966
2026-02-18T12:00:00+00:00,9544.141965584966
2026-02-18T16:00:00+00:00,9544.141965584966
2026-02-18T20:00:00+00:00,9544.141965584966
2026-02-19T00:00:00+00:00,9544.141965584966
2026-02-19T04:00:00+00:00,9544.141965584966
2026-02-19T08:00:00+00:00,9544.141965584966
2026-02-19T12:00:00+00:00,9544.141965584966
2026-02-19T16:00:00+00:00,9544.141965584966
2026-02-19T20:00:00+00:00,9544.141965584966
2026-02-20T00:00:00+00:00,9544.141965584966
2026-02-20T04:00:00+00:00,9544.141965584966
2026-02-20T08:00:00+00:00,9544.141965584966
2026-02-20T12:00:00+00:00,9544.141965584966
2026-02-20T16:00:00+00:00,9544.141965584966
2026-02-20T20:00:00+00:00,9544.141965584966
2026-02-21T00:00:00+00:00,9544.141965584966
2026-02-21T04:00:00+00:00,9544.141965584966
2026-02-21T08:00:00+00:00,9544.141965584966
2026-02-21T12:00:00+00:00,9544.141965584966
2026-02-21T16:00:00+00:00,9544.141965584966
2026-02-21T20:00:00+00:00,9544.141965584966
2026-02-22T00:00:00+00:00,9544.141965584966
2026-02-22T04:00:00+00:00,9544.141965584966
2026-02-22T08:00:00+00:00,9544.141965584966
2026-02-22T12:00:00+00:00,9544.141965584966
2026-02-22T16:00:00+00:00,9544.141965584966
2026-02-22T20:00:00+00:00,9544.141965584966
2026-02-23T00:00:00+00:00,9544.141965584966
2026-02-23T04:00:00+00:00,9544.141965584966
2026-02-23T08:00:00+00:00,9544.141965584966
2026-02-23T12:00:00+00:00,9544.141965584966
2026-02-23T16:00:00+00:00,9544.141965584966
2026-02-23T20:00:00+00:00,9544.141965584966
2026-02-24T00:00:00+00:00,9544.141965584966
2026-02-24T04:00:00+00:00,9544.141965584966
2026-02-24T08:00:00+00:00,9544.141965584966
2026-02-24T12:00:00+00:00,9544.141965584966
2026-02-24T16:00:00+00:00,9544.141965584966
2026-02-24T20:00:00+00:00,9544.141965584966
2026-02-25T00:00:00+00:00,9544.141965584966
2026-02-25T04:00:00+00:00,9544.141965584966
2026-02-25T08:00:00+00:00,9544.141965584966
2026-02-25T12:00:00+00:00,9544.141965584966
2026-02-25T16:00:00+00:00,9544.141965584966
2026-02-25T20:00:00+00:00,9544.141965584966
2026-02-26T00:00:00+00:00,9544.141965584966
2026-02-26T04:00:00+00:00,9544.141965584966
2026-02-26T08:00:00+00:00,9544.141965584966
2026-02-26T12:00:00+00:00,9544.141965584966
2026-02-26T16:00:00+00:00,9544.141965584966
2026-02-26T20:00:00+00:00,9544.141965584966
2026-02-27T00:00:00+00:00,9544.141965584966
2026-02-27T04:00:00+00:00,9544.141965584966
2026-02-27T08:00:00+00:00,9544.141965584966
2026-02-27T12:00:00+00:00,9544.141965584966
2026-02-27T16:00:00+00:00,9544.141965584966
2026-02-27T20:00:00+00:00,9544.141965584966
2026-02-28T00:00:00+00:00,9544.141965584966
2026-02-28T04:00:00+00:00,9544.141965584966
2026-02-28T08:00:00+00:00,9544.141965584966
2026-02-28T12:00:00+00:00,9544.141965584966
2026-02-28T16:00:00+00:00,9544.141965584966
2026-02-28T20:00:00+00:00,9544.141965584966
2026-03-01T00:00:00+00:00,9544.141965584966
2026-03-01T04:00:00+00:00,9544.141965584966
2026-03-01T08:00:00+00:00,9544.141965584966
2026-03-01T12:00:00+00:00,9544.141965584966
2026-03-01T16:00:00+00:00,9544.141965584966
2026-03-01T20:00:00+00:00,9544.141965584966
2026-03-02T00:00:00+00:00,9544.141965584966
2026-03-02T04:00:00+00:00,9544.141965584966
2026-03-02T08:00:00+00:00,9544.141965584966
2026-03-02T12:00:00+00:00,9544.141965584966
2026-03-02T16:00:00+00:00,9544.141965584966
2026-03-02T20:00:00+00:00,9544.141965584966
2026-03-03T00:00:00+00:00,9544.141965584966
2026-03-03T04:00:00+00:00,9544.141965584966
2026-03-03T08:00:00+00:00,9544.141965584966
2026-03-03T12:00:00+00:00,9544.141965584966
2026-03-03T16:00:00+00:00,9544.141965584966
2026-03-03T20:00:00+00:00,9544.141965584966
2026-03-04T00:00:00+00:00,9544.141965584966
2026-03-04T04:00:00+00:00,9544.141965584966
2026-03-04T08:00:00+00:00,9544.141965584966
2026-03-04T12:00:00+00:00,9544.141965584966
2026-03-04T16:00:00+00:00,9544.141965584966
2026-03-04T20:00:00+00:00,9544.141965584966
2026-03-05T00:00:00+00:00,9544.141965584966
2026-03-05T04:00:00+00:00,9544.141965584966
2026-03-05T08:00:00+00:00,9544.141965584966
2026-03-05T12:00:00+00:00,9544.141965584966
